timestamp,campaign_id,variant_id,instrument,timeframe,edge,variant_mechanic,parameter_space,data_scope,config_path,report_path,stage,result,decision,failure_reason,rescue_attempt
2026-06-19T20:32:04,es_trend_filtered_prior_value_area_acceptance_orderflow,morning_signed_vah_trend_acceptance_long,ES,5m,A morning close above prior VAH should be more durable when completed signed flow and completed-bar trend structure both confirm upside acceptance.,"This variant directly expresses value-area upside acceptance. The prior RTH value area is frozen before the current session, the signal bar must close above VAH, same-bar signed flow must show buyer participation, and the already-completed current-session structure must be rising.",entry.params.breakout_buffer_ticks=3 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/rescue_attempts/stop_distance_rescue_1/morning_signed_vah_trend_acceptance_long/config.yaml,backtest-campaigns/es_trend_filtered_prior_value_area_acceptance_orderflow/morning_signed_vah_trend_acceptance_long/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.2222222222222222, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.2222222222222222 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_trend_orderflow_prior_day_stop_reclaim,late_morning_signed_two_sided_trend_absorption_1230,ES,5m,Prior RTH high/low stop-runs should mean-revert more reliably when the sweep fails in the direction of an already established completed-bar trend and the completed reclaim bar shows aggregate trade pressure absorbed into the failed sweep.,"Rescue preserves the signed two-sided prior-day sweep-reclaim but widens the fixed signal window and uses a shorter completed-bar trend snapshot so the same mechanic can meet the trade-frequency screen before any PnL testing. Price alone still cannot trigger; a completed prior-day level sweep-reclaim, absorbed aggregate flow on the completed reclaim bar, and pre-sweep completed-bar trend alignment are all required before next-bar entry.",entry.params.min_sweep_ticks=3 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_trend_orderflow_prior_day_stop_reclaim/rescue_attempts/stop_distance_rescue_1/late_morning_signed_two_sided_trend_absorption_1230/config.yaml,backtest-campaigns/es_trend_orderflow_prior_day_stop_reclaim/late_morning_signed_two_sided_trend_absorption_1230/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.012345679012345678, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.012345679012345678 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_turn_of_month_seasonality,month_end_last_days_1000_long,ES,5m,ES may show positive month-end inflow or rebalance pressure in the final calendar days of each month.,"This user-authorized stop-distance rescue preserves the existing es_turn_of_month_seasonality/month_end_last_days_1000_long entry mechanic: Use only known calendar date information. At the completed 10:00 ET 5-minute bar, go long if the session date is inside the configured final-days calendar window; flatten at 15:55 ET unless stop or target is hit..",entry.params.last_calendar_days=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=27,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_turn_of_month_seasonality/rescue_attempts/stop_distance_rescue_1/month_end_last_days_1000_long/config.yaml,backtest-campaigns/es_turn_of_month_seasonality/month_end_last_days_1000_long/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.2962962962962963, passing_combos=0/27, apex_violations=0; summary.percentage_profitable_iterations=0.2962962962962963 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_turn_of_year_effect,january_first2_open_long_1000,ES,1m,"ES may earn abnormal positive intraday returns around the turn of the year, especially during the Santa-rally window of the last five regular December sessions and first two regular January sessions.","This user-authorized stop-distance rescue preserves the existing es_turn_of_year_effect/january_first2_open_long_1000 entry mechanic: At 10:00 ET during the first two regular January sessions, enter long ES at next bar open and flatten by 15:55 ET unless stop or target is hit..",sl.params.stop_pct=3 x tp.params.target_r_multiple=4; expected_combinations=12,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_turn_of_year_effect/rescue_attempts/stop_distance_rescue_1/january_first2_open_long_1000/config.yaml,backtest-campaigns/es_turn_of_year_effect/january_first2_open_long_1000/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.08333333333333333, passing_combos=0/12, apex_violations=0; summary.percentage_profitable_iterations=0.08333333333333333 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_usdjpy_safe_haven_spillover,strong_yen_short_1130,ES,1m,Lagged yen safe-haven/carry-unwind states may identify same-day ES intraday risk pressure or relief.,"This user-authorized stop-distance rescue preserves the existing es_usdjpy_safe_haven_spillover/strong_yen_short_1130 entry mechanic: At 11:30 ET, short ES when the lagged USD/JPY level rank is in the lower tail, indicating a strong-yen safe-haven state; flatten by 15:55..",entry.params.level_rank_max=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=27,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_usdjpy_safe_haven_spillover/rescue_attempts/stop_distance_rescue_1/strong_yen_short_1130/config.yaml,backtest-campaigns/es_usdjpy_safe_haven_spillover/strong_yen_short_1130/ES/stop_widen_rescue1/campaign_test_summary.json,limited_monkey_test,FAIL,FAIL,"limited_monkey failed: net_beat_rate=0.9666666666666667, dd_beat_rate=0.6166666666666667, profitable_rate=0.1, median_net=-5057.5; summary.core_beats_monkey_max_drawdown_rate=0.6166666666666667 expected {'min': 0.9}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_variance_risk_premium_intraday,low_vrp_open_short_1000,ES,1m,Lagged implied-minus-realized variance-risk-premium can proxy compensation for market volatility risk and may condition same-day ES intraday returns.,"This user-authorized stop-distance rescue preserves the existing es_variance_risk_premium_intraday/low_vrp_open_short_1000 entry mechanic: At 10:00 ET, enter short ES when the lagged variance-risk-premium rank is in the low tail; flatten by 15:55..",entry.params.vrp_rank_max=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=27,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_variance_risk_premium_intraday/rescue_attempts/stop_distance_rescue_1/low_vrp_open_short_1000/config.yaml,backtest-campaigns/es_variance_risk_premium_intraday/low_vrp_open_short_1000/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.0, passing_combos=0/27, apex_violations=0; summary.percentage_profitable_iterations=0.0 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_vix_expiration_pressure,vix_settlement_open_pressure_short_1000,ES,1m,VIX derivatives settlement can create transitory SPX option demand and volatility-hedging pressure that spills into ES.,"This user-authorized stop-distance rescue preserves the existing es_vix_expiration_pressure/vix_settlement_open_pressure_short_1000 entry mechanic: On VIX settlement day, enter short ES at 10:00 ET next bar open and flatten by 15:55 ET..",sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=9,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_vix_expiration_pressure/rescue_attempts/stop_distance_rescue_1/vix_settlement_open_pressure_short_1000/config.yaml,backtest-campaigns/es_vix_expiration_pressure/vix_settlement_open_pressure_short_1000/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.4444444444444444, passing_combos=2/9, apex_violations=0; summary.percentage_profitable_iterations=0.4444444444444444 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_vix_term_structure_orderflow_pullback,front_stress_large10_vwap_reject_short_1500,ES,1m,"Lagged Cboe VIX term-structure states may identify risk-on or risk-off ES sessions, but entries should require same-session ES price-action acceptance around VWAP and completed aggregate orderflow confirmation before taking intraday exposure.","This variant expresses the composite edge by first requiring lagged Cboe term-structure setup `front_stress_short` from a prior daily close, then requiring ES to show a completed VWAP pullback/rejection continuation with `large10` orderflow aligned to the allowed short direction.",entry.params.term_rank_threshold=3 x entry.params.min_orderflow_imbalance=3 x sl.params.stop_offset_ticks=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_vix_term_structure_orderflow_pullback/rescue_attempts/stop_distance_rescue_1/front_stress_large10_vwap_reject_short_1500/config.yaml,backtest-campaigns/es_vix_term_structure_orderflow_pullback/front_stress_large10_vwap_reject_short_1500/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.024691358024691357, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.024691358024691357 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_volatility_managed_intraday_premium,low_10d_range_midmorning_long_1030,ES,1m,Lagged realized volatility can condition the equity risk premium; ES intraday long exposure may perform better when recent volatility or downside volatility is low or falling.,"This user-authorized stop-distance rescue preserves the existing es_volatility_managed_intraday_premium/low_10d_range_midmorning_long_1030 entry mechanic: At 10:30 ET, enter long ES only when the prior-session 10-day average RTH range rank is at or below the configured threshold; flatten by 15:55 ET unless stop or target is hit..",entry.params.vol_rank_max=4 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=36,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_volatility_managed_intraday_premium/rescue_attempts/stop_distance_rescue_1/low_10d_range_midmorning_long_1030/config.yaml,backtest-campaigns/es_volatility_managed_intraday_premium/low_10d_range_midmorning_long_1030/ES/stop_widen_rescue1/campaign_test_summary.json,walk_forward_analysis,FAIL,FAIL,"WFA failed: early_exit=True, oos_net=0.0, pf=0.0, mar=0.0, trades_per_year=0.0; summary.early_exit=True expected {'equals': False}; stitched_oos_metrics.profit_factor=0.0 expected {'min': 1.2}; stitched_oos_metrics.mar=0.0 expected {'min': 0.4}; stitched_oos_metrics.trades_per_year=0.0 expected {'min': 50}",stop_distance_rescue_1_user_authorized_20260619
2026-06-19T20:32:04,es_volume_shock_liquidity_reversal,midday_symmetric_shock_reversion,ES,5m,"Midday high-volume shocks may be temporary liquidity events rather than information, creating short-horizon reversion.","This user-authorized stop-distance rescue preserves the existing es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion entry mechanic: From 11:30 through 13:30 ET, fade a completed high-volume 5-minute shock bar in either direction; flatten at 15:55 ET unless stop or target is hit..",entry.params.min_move_ticks=3 x entry.params.min_volume_ratio=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3; expected_combinations=81,dataset_id=es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny; raw_parquet=data/cache/orderflow/es_sierra_trade_orderflow_1m_20101214_20260610_full_rth_ny.parquet,campaigns/es_volume_shock_liquidity_reversal/rescue_attempts/stop_distance_rescue_1/midday_symmetric_shock_reversion/config.yaml,backtest-campaigns/es_volume_shock_liquidity_reversal/midday_symmetric_shock_reversion/ES/stop_widen_rescue1/campaign_test_summary.json,limited_core_grid_test,FAIL,FAIL,"limited_core failed: profitable_rate=0.1111111111111111, passing_combos=0/81, apex_violations=0; summary.percentage_profitable_iterations=0.1111111111111111 expected {'min': 0.7}",stop_distance_rescue_1_user_authorized_20260619
